@relation TWS-3D-v3.3.1-grayscale

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute class {Cell,Background,Garbage}

@data
25,29.243053,-0.396808,-0.7725,-2.185228,94.511223,22.944832,33.549114,0.451297,0.042694,0.018443,-0.005258,-0.003529,38.917591,0.101754,0.000884,-0.000027,-0.000002,-0,36.062141,0.006683,0.00001,-0,-0,0,Garbage
27,23.084391,-0.375302,-1.360192,-2.619716,9.525623,10.241479,28.676357,0.230315,0.018821,0.008995,0.000782,0.004412,35.562344,0.079726,0.000838,0.000005,-0.000001,-0.000001,34.390396,0.0062,0.000011,-0,-0,0,Garbage
44,61.553379,1.324577,1.05744,-0.308517,28.428514,-110.910683,56.569897,0.442926,-0.069148,0.006991,0.006906,-0.006456,54.534653,0.1385,0.000067,-0.000089,0.000003,0.000001,41.967735,0.007368,-0.000003,-0,-0,0,Garbage
40,49.556,2.124242,1.06397,-4.302604,-139.672958,66.684738,50.76807,0.621526,-0.046883,-0.000847,0.005329,-0.002691,50.572323,0.148057,0.000153,-0.000103,0.000002,0.000001,40.589394,0.007864,-0,-0,-0,0,Garbage
63,44.609058,1.591655,-5.415857,-0.933308,254.019821,-48.49807,45.57629,0.755988,-0.009705,-0.009074,0.004719,0.004412,46.930313,0.150072,0.00031,-0.000103,0,0.000001,39.109333,0.008108,0.000002,-0,-0,0,Garbage
35,39.619888,1.039898,-0.42046,-0.390774,-86.024879,157.76326,41.182312,0.777871,0.029618,-0.007483,-0.003075,0.006229,43.572678,0.143205,0.000502,-0.000086,-0.000002,0,37.560421,0.008103,0.000004,-0,-0,0,Garbage
22,32.692898,0.363653,3.922974,5.996882,-32.192631,-209.977768,37.111916,0.645194,0.050455,0.002882,-0.010448,0.00073,40.439091,0.126983,0.000667,-0.000055,-0.000004,-0,35.974041,0.007867,0.000006,-0,-0,0,Garbage
18,25.605696,0.022917,1.254024,-0.888795,-47.268082,12.392932,32.909821,0.374854,0.03863,0.011148,-0.004386,-0.005124,37.471035,0.102331,0.000748,-0.000014,-0.000004,-0,34.379261,0.007425,0.000007,-0,-0,0,Garbage
12,20.254812,-0.423028,-1.279944,-3.755912,21.558023,205.098038,28.650351,0.054894,0.006747,0.009553,0.007411,-0.003383,34.625759,0.071743,0.000713,0.000026,-0.000003,-0.000001,32.802486,0.006812,0.000008,-0,-0,0,Garbage
38,45.565228,-1.849227,2.046103,-1.590442,-100.992554,172.824203,50.185249,0.354675,-0.027824,0.027868,-0.011735,-0.016679,52.460159,0.150408,-0.000248,-0.000084,0.000006,0,41.28632,0.007835,-0.000005,-0,-0,0,Garbage
33,42.058315,-0.868661,1.428647,-3.898177,-36.041622,49.813835,47.113438,0.516885,-0.027853,0.013891,-0.000175,-0.003698,49.476566,0.160894,-0.000235,-0.000102,0.000004,0.000001,40.022003,0.00849,-0.000003,-0,-0,0,Garbage
58,43.812756,0.707986,-3.558854,5.249093,27.471367,-81.873528,45.166481,0.71912,-0.018255,-0.010841,0.009377,0.018955,46.771847,0.163552,-0.00012,-0.000109,0.000002,0.000001,38.653992,0.00887,-0.000002,-0,-0,0,Garbage
40,44.300915,2.593792,-0.711126,2.414635,79.786598,-186.274002,43.957764,0.849688,0.005779,-0.023821,0.003924,0.022136,44.257195,0.15707,0.000076,-0.000101,-0.000002,0.000001,37.212326,0.008975,0,-0,-0,0,Garbage
40,41.620884,2.251931,3.088168,-7.370868,-159.980194,271.140259,42.362354,0.795486,0.0287,-0.013614,-0.005468,-0.001406,41.821182,0.14085,0.000299,-0.000075,-0.000005,0,35.725967,0.008821,0.000001,-0,-0,0,Garbage
24,35.402683,0.593376,-0.318133,5.395279,109.023697,-50.905075,39.425518,0.520781,0.032921,0.007816,-0.002085,-0.018659,39.363537,0.115626,0.000485,-0.000034,-0.000006,-0,34.222012,0.008434,0.000002,-0,-0,0,Garbage
22,27.11458,-0.35707,-1.362642,0.32646,8.748919,-170.592026,35.096519,0.120247,0.019859,0.019846,0.007984,-0.009918,36.817623,0.083743,0.000581,0.000011,-0.000006,-0.000001,32.72538,0.00785,0.000003,-0,-0,0,Garbage
11,20.614832,-1.223974,-0.598206,-4.989398,-0.586986,214.788406,30.146624,-0.235757,0.003664,0.014832,0.008287,0.003069,34.164577,0.048892,0.000565,0.000051,-0.000004,-0.000001,31.258642,0.007109,0.000004,-0,-0,-0,Garbage
32,35.526192,-1.709077,-0.603835,5.383811,141.397461,-166.319427,44.028427,0.209615,0.017066,0.02147,-0.015137,-0.009389,49.880104,0.151118,-0.000455,-0.000062,0.000006,-0,40.414539,0.008061,-0.000008,-0,0,0,Garbage
10,34.556782,-1.515182,1.225452,1.765556,-10.153916,5.709246,43.848717,0.349435,0.001604,0.015762,-0.006964,-0.001506,47.950535,0.160742,-0.00054,-0.00008,0.000005,0,39.271027,0.008857,-0.000007,-0,0,0,Garbage
41,40.781555,-0.001596,1.720546,-2.311583,-49.174423,85.428932,45.426842,0.589271,-0.017084,-0.002683,0.002032,0.012708,46.262196,0.163136,-0.000514,-0.000094,0.000003,0.000001,38.02338,0.009362,-0.000005,-0,0,0,Garbage
51,49.42667,2.624079,-0.685657,-10.766253,-47.134235,55.185997,47.853016,0.807258,-0.019626,-0.019971,0.005111,0.011262,44.671989,0.15717,-0.000376,-0.000097,-0.000001,0.000001,36.698589,0.009574,-0.000004,-0,0,0,Garbage
65,55.450127,3.118126,-2.693043,1.845469,75.246056,-53.132542,49.289684,0.846443,-0.003971,-0.019748,0.003166,-0.005809,43.014645,0.142155,-0.000157,-0.000083,-0.000004,0.000001,35.322861,0.009507,-0.000003,-0,0,0,Garbage
69,52.9818,1.381683,-1.176947,10.68365,58.561741,-49.642147,48.127331,0.623592,0.019325,-0.001928,0.000801,-0.013228,41.144154,0.118509,0.000088,-0.000051,-0.000006,0,33.921028,0.009186,-0.000002,-0,0,0,Garbage
33,42.054733,-0.026578,2.223938,-1.614619,-101.287201,15.71699,44.013203,0.214323,0.034653,0.016187,0.000522,-0.00378,38.965878,0.088135,0.000298,-0.000009,-0.000007,-0,32.516281,0.008647,-0.000001,-0,0,0,Garbage
15,29.968212,-1.25881,1.208211,-5.574136,-30.785976,-18.889265,37.913696,-0.197346,0.029995,0.019274,0.002156,0.00376,36.458561,0.054305,0.000425,0.000035,-0.000006,-0.000001,31.129953,0.007932,-0,-0,0,-0,Garbage
40,36.002914,0.406959,-0.631811,-2.694064,54.235424,-74.277328,39.124096,0.118256,0.026512,0.000564,-0.004246,0.013818,48.225582,0.128055,-0.000316,-0.000024,0.000005,-0.000001,40.26873,0.00685,-0.00001,-0,0,0,Garbage
27,30.565584,0.885184,-1.358897,-6.346067,-40.027081,144.520309,39.374184,0.096782,0.035342,0.001438,-0.006598,0.013904,47.018509,0.140948,-0.000543,-0.000028,0.000005,-0.000001,39.376015,0.008042,-0.00001,-0,0,0,Garbage
29,30.819939,-0.606979,-0.373122,1.987578,38.197708,-4.766101,41.757133,0.20256,0.014064,0.008235,-0.006044,0.002154,46.132389,0.148257,-0.000724,-0.000043,0.000004,-0,38.356594,0.008954,-0.000009,-0,0,0,Garbage
33,39.870457,-1.160344,2.861628,-2.621315,-12.180367,-129.451508,46.525707,0.410106,-0.020598,0.008199,-0.001729,-0.014357,45.453175,0.14962,-0.000812,-0.000061,0.000003,0,37.234203,0.009569,-0.000009,-0,0,0,Garbage
47,56.045895,-0.140372,-2.049751,7.921761,-39.313412,162.877533,52.399551,0.638216,-0.04292,-0.005207,0.00629,-0.018847,44.788189,0.144252,-0.000777,-0.000076,0,0.000001,36.032509,0.009881,-0.000008,-0,0,0,Garbage
98,70.316017,2.963654,-3.590212,7.228163,239.086258,-161.625671,56.916985,0.748549,-0.031166,-0.018448,0.008733,-0.000796,43.921452,0.131472,-0.000618,-0.000077,-0.000003,0.000001,34.774826,0.009903,-0.000008,-0,0,0,Garbage
68,71.671875,3.634081,3.721373,-12.096171,-345.787872,30.996277,57.798412,0.638177,0.012984,-0.014319,-0.001993,0.016331,42.662296,0.111342,-0.000368,-0.000061,-0.000005,0.000001,33.483482,0.009658,-0.000007,-0,0,0,Garbage
67,60.527187,0.892281,1.57868,-3.692722,132.589355,157.967926,54.25708,0.32918,0.055364,0.003434,-0.014026,0.00904,40.887032,0.085116,-0.000084,-0.00003,-0.000006,0,32.179695,0.00918,-0.000006,-0,0,0,Garbage
35,44.803955,-1.007176,-0.197094,3.941378,18.46158,-131.578262,47.254715,-0.049376,0.058536,0.015999,-0.010109,-0.0053,38.568985,0.055305,0.000173,0.000009,-0.000006,-0,30.883326,0.008511,-0.000005,-0,0,-0,Garbage
26,32.373348,-2.066922,-0.691552,3.368027,30.957432,5.561938,38.775005,-0.351159,0.022734,0.013935,0.005891,-0.006612,35.791985,0.025262,0.000352,0.000046,-0.000004,-0.000001,29.612488,0.007698,-0.000003,-0,0,-0,Garbage
23,30.16519,0.719611,-0.088328,-13.621548,21.461006,228.811569,34.737217,0.053909,0.029119,-0.003258,0.000025,0.013158,44.318066,0.113041,-0.000277,0.000001,0.000003,-0.000001,38.974373,0.006506,-0.000011,-0,0,0,Garbage
17,27.823542,0.988935,1.535734,-1.840541,-27.565487,-28.70146,36.442459,0.045792,0.031839,-0.00832,-0.000519,0.02129,44.053173,0.121671,-0.000529,0.000007,0.000002,-0.000001,38.199345,0.007785,-0.000011,-0,0,0,Garbage
32,30.788694,-1.091434,-0.649854,10.336287,43.389454,-187.933914,40.714703,0.088794,0.010741,0.000919,-0.000363,0.002008,44.115555,0.12573,-0.00078,-0.000001,0.000002,-0.000001,37.303799,0.008787,-0.000012,-0,0,0,Garbage
20,43.151493,-1.491181,1.670218,-6.411356,-193.573242,306.356628,47.835609,0.192178,-0.027487,0.010699,0.002646,-0.026649,44.354324,0.125519,-0.000976,-0.00002,0.000002,-0,36.307899,0.009493,-0.000012,-0,0,0,Garbage
76,64.611992,-0.355807,0.015237,17.392998,223.093857,-371.975433,56.369705,0.34903,-0.05785,0.003778,0.009675,-0.023943,44.53701,0.120754,-0.001061,-0.000042,0.000001,0,35.232014,0.009896,-0.000012,-0,0,0,Garbage
108,83.064468,3.089891,-1.02215,-5.688349,-231.947754,163.608963,63.484447,0.497221,-0.047297,-0.013783,0.010358,0.01374,44.405609,0.110904,-0.001001,-0.000058,-0.000001,0.000001,34.096375,0.010005,-0.000012,-0,0,0,Garbage
95,86.236893,3.567426,-2.080592,-22.037073,161.254211,216.197235,66.391205,0.546896,0.00764,-0.020388,-0.005051,0.033767,43.73069,0.095723,-0.000794,-0.00006,-0.000003,0.000001,32.920692,0.009842,-0.000011,-0,0,0,Garbage
89,76.139,0.44759,0.666883,11.3484,67.327919,-311.725403,63.821125,0.439374,0.063199,-0.008667,-0.021458,0.008453,42.361748,0.075736,-0.000482,-0.000046,-0.000004,0.000001,31.723986,0.009439,-0.00001,-0,0,0,Garbage
60,60.308578,-0.39835,2.893258,6.960537,-36.135891,181.941025,56.482185,0.187134,0.071419,0.008151,-0.017157,-0.019741,40.264328,0.052456,-0.000132,-0.000018,-0.000004,0,30.524519,0.008836,-0.000009,-0,0,-0,Garbage
46,44.355732,-0.777618,1.588684,-1.238768,-127.434944,-105.586433,46.488102,-0.11879,0.03253,0.015564,0.002979,-0.016407,37.535564,0.028242,0.000186,0.000016,-0.000003,-0,29.339317,0.008079,-0.000007,-0,0,-0,Garbage
8,27.291527,-0.486065,3.400372,8.183632,-59.60709,-119.855934,32.074635,0.056564,0.020048,0.001345,-0.001146,-0.009705,40.581928,0.092338,-0.000212,0.00002,0,-0.000001,37.57906,0.00598,-0.000011,-0,0,0,Garbage
22,27.679874,0.240226,2.248547,2.647247,23.68339,-97.75901,34.667679,0.040022,0.019543,-0.00569,0.001924,0.000987,41.101517,0.096239,-0.000449,0.000035,-0,-0.000001,36.916676,0.00731,-0.000012,-0,0,0,Garbage
21,32.34647,-0.119032,-1.362528,-7.000318,-83.784203,170.164078,39.93454,-0.004606,0.006311,-0.003503,0.00369,0.000317,41.947411,0.096651,-0.00073,0.000035,0,-0.000001,36.141296,0.008375,-0.000014,-0,0,0,Garbage
53,46.530689,-0.421219,-3.50994,6.135196,232.955185,-172.097748,48.253544,-0.043016,-0.021937,0.004921,0.004403,-0.005115,42.943905,0.094559,-0.001002,0.000021,0.000001,-0,35.269627,0.009153,-0.000015,-0,0,0,Garbage
77,69.670258,0.987768,2.187519,-13.423936,-152.333359,218.939117,58.281773,-0.004096,-0.048808,0.007476,0.006559,0.003599,43.832165,0.090287,-0.001194,-0.000003,0.000001,-0,34.31868,0.009634,-0.000015,-0,0,0,Garbage
102,89.620667,0.655067,-0.888895,-2.305028,-98.596085,-87.33886,67.161339,0.150773,-0.045623,-0.001451,0.006284,0.016105,44.324886,0.08361,-0.001241,-0.000029,0.000001,0,33.305622,0.009827,-0.000015,-0,0,0,Garbage
122,94.84568,-0.351047,-3.548785,16.181908,293.429321,-145.139481,71.852844,0.365642,-0.006667,-0.014398,-0.001771,0.012575,44.163895,0.074106,-0.001109,-0.000048,0,0.000001,32.247452,0.009749,-0.000015,-0,0,0,Garbage
71,87.042038,1.163221,3.901114,-2.80284,-249.495148,217.961487,70.618027,0.497947,0.036041,-0.017861,-0.010002,-0.004506,43.176907,0.061604,-0.000814,-0.000052,-0.000001,0.000001,31.160942,0.009432,-0.000014,-0,0,0,Garbage
65,73.513596,1.714569,0.751991,0.596351,10.418985,-220.989594,63.679295,0.425434,0.048125,-0.006854,-0.008646,-0.017309,41.320469,0.046538,-0.000416,-0.000041,-0.000002,0.000001,30.062567,0.008911,-0.000012,-0,0,-0,Garbage
64,56.198059,0.170496,-0.514628,-2.922726,83.12336,121.230522,52.964008,0.165556,0.029218,0.00799,-0.001324,-0.011978,38.697517,0.030059,0.000001,-0.000016,-0.000002,0,28.968117,0.00823,-0.00001,-0,0,-0,Garbage
33,37.243961,-1.032061,-0.646587,-4.585348,19.929171,97.961121,41.245716,-0.131187,0.003955,0.013372,0.003346,0.003449,35.536098,0.013851,0.000356,0.000012,-0.000002,-0,27.892393,0.007432,-0.000008,-0,0,-0,Garbage
21,29.313644,0.299501,1.688805,-0.230526,18.917805,3.459535,28.771584,0.081169,0.002586,0.001404,-0.005474,-0.000649,36.419067,0.065089,-0.000044,0.000004,0,-0,36.560898,0.003738,-0.000008,-0,0,0,Garbage
10,30.278168,-0.113676,2.736481,10.62306,-127.070663,-129.48233,30.331154,0.090573,0.000441,-0.000399,-0.000214,-0.016832,37.125504,0.06884,-0.000154,0.00003,-0.000002,-0,36.119965,0.0053,-0.00001,-0,0,0,Garbage
29,30.42531,0.06364,-0.75914,-1.654324,43.599674,103.825958,33.191818,0.050711,0.003193,-0.004559,0.005137,-0.016611,38.227459,0.068197,-0.000341,0.00005,-0.000002,-0,35.562233,0.006649,-0.000013,-0,0,0,Garbage
29,33.333054,0.560188,-2.407898,-7.734411,96.329689,66.773628,38.529179,-0.074162,0.00616,-0.006387,0.005248,-0.000646,39.646675,0.065032,-0.000606,0.000059,-0.000002,-0.000001,34.900143,0.00775,-0.000015,-0,0,0,Garbage
42,45.238075,0.033646,-0.091234,9.50859,5.194921,-187.179626,46.864861,-0.239786,0.00116,0.000845,-0.000131,0.018317,41.195889,0.060958,-0.000907,0.000053,-0,-0.000001,34.147087,0.008578,-0.000016,-0,0,0,Garbage
58,65.719856,-0.378261,1.353904,-16.341681,-170.880493,202.185303,57.165176,-0.319274,-0.011147,0.014332,-0.004853,0.020912,42.604939,0.056956,-0.001169,0.000033,0.000001,-0,33.316826,0.009124,-0.000017,-0,0,0,Garbage
116,85.213181,-2.890831,-0.25538,3.221489,287.940979,-5.276451,66.864861,-0.189642,-0.021279,0.017418,-0.003594,-0.002674,43.572403,0.053236,-0.001307,0.000004,0.000003,-0,32.423561,0.009394,-0.000018,-0,0,0,Garbage
101,94.615799,-1.331459,2.938411,20.818615,-356.192352,-263.038208,72.926239,0.131429,-0.022949,-0.000584,0.003267,-0.021011,43.823997,0.04937,-0.001259,-0.000025,0.000003,0,31.481562,0.009403,-0.000017,-0,0,0,Garbage
95,93.972588,4.418405,-1.062095,-15.886276,103.072853,187.97728,73.202888,0.450178,-0.016906,-0.023131,0.009398,-0.008115,43.173149,0.044632,-0.001014,-0.000046,0.000002,0.000001,30.50531,0.009178,-0.000016,-0,0,0,Garbage
100,84.794189,3.497383,-4.352419,-4.796015,204.835037,78.946075,67.30658,0.550777,-0.004798,-0.025184,0.007441,0.008562,41.567486,0.038428,-0.000616,-0.000052,0,0.000001,29.509422,0.008752,-0.000015,-0,0,-0,Garbage
84,65.787071,0.053831,-1.187409,6.390396,-126.517838,-56.460995,56.762516,0.387906,0.010631,-0.007724,-0.002057,0.007315,39.108437,0.030655,-0.000151,-0.000042,-0.000001,0.000001,28.508347,0.008164,-0.000013,-0,0,-0,Garbage
38,42.213581,-0.815249,1.232637,2.82811,-16.799335,-48.498528,44.415337,0.102577,0.021985,0.008796,-0.009935,0.003373,36.030201,0.021817,0.00028,-0.000021,-0.000002,0,27.516043,0.007455,-0.00001,-0,0,-0,Garbage
44,31.63271,0.970318,-0.915727,-1.004242,-95.315712,-143.599136,27.081177,0.092746,-0.014521,-0.006964,0.000358,0.014947,32.915272,0.046142,-0.000079,0.000006,-0.000001,0,34.993469,0.002971,-0.000007,-0,0,0,Garbage
74,34.199219,1.125813,-3.988589,-8.012935,258.422852,188.989746,28.68667,0.108175,-0.019119,-0.009778,0.002727,0.004646,33.996708,0.045526,-0.00012,0.00003,-0.000003,0,34.634117,0.004501,-0.00001,-0,0,0,Garbage
31,32.713737,0.359327,-0.163888,2.631104,-155.198578,-38.597366,31.311325,0.054558,-0.011185,-0.009159,0.006065,-0.008625,35.46283,0.040989,-0.000237,0.000052,-0.000003,-0,34.170509,0.00584,-0.000013,-0,0,0,Garbage
34,32.110241,0.299995,1.537332,4.76484,-19.99826,-147.387085,36.025036,-0.108467,0.007364,-0.007096,0.004537,-0.001847,37.229263,0.034674,-0.00045,0.000067,-0.000003,-0,33.612057,0.00695,-0.000015,-0,0,0,Garbage
34,39.406609,-0.200707,1.464275,-3.592133,-99.691544,206.01506,43.482723,-0.342477,0.02639,0.002409,-0.003259,0.013942,39.109783,0.028706,-0.000731,0.000071,-0.000001,-0.000001,32.969067,0.007809,-0.000017,-0,0,0,Garbage
61,54.461056,-2.406367,-1.882857,9.604266,253.537994,-229.759323,53.065437,-0.503744,0.031683,0.020046,-0.012185,0.007976,40.837715,0.024694,-0.001012,0.00006,0.000001,-0.000001,32.252247,0.008407,-0.000019,-0,0,0,Garbage
66,71.252777,-3.626057,1.348431,-3.521023,-232.630005,49.056698,62.694588,-0.430912,0.011305,0.028102,-0.011734,-0.019933,42.113129,0.023356,-0.001203,0.000035,0.000003,-0,31.472925,0.008745,-0.000019,-0,0,0,Garbage
71,85.35331,-0.624123,-0.181954,-11.248691,116.170662,289.097534,69.528625,-0.109434,-0.029177,0.010939,0.002399,-0.028683,42.659416,0.024418,-0.001226,0.000003,0.000004,0,30.642784,0.008838,-0.000019,-0,0,0,Garbage
128,93.892975,3.440642,-1.156501,9.601736,160.384644,-317.838043,71.146332,0.275549,-0.059566,-0.017677,0.016563,0.001467,42.284569,0.026801,-0.001047,-0.000028,0.000004,0.000001,29.774012,0.008709,-0.000018,-0,0,0,Garbage
95,88.976387,3.538911,3.367378,-3.046258,-389.983917,112.507515,66.601837,0.494896,-0.050624,-0.029987,0.014906,0.030053,40.928898,0.029064,-0.000691,-0.00005,0.000002,0.000001,28.879372,0.008386,-0.000017,-0,0,0,Garbage
78,69.014755,1.913868,-1.551593,-1.127772,243.917465,-12.915115,56.970028,0.468096,-0.00828,-0.019381,0.000284,0.020551,38.686192,0.029941,-0.000236,-0.000056,-0,0.000001,27.971874,0.007904,-0.000014,-0,0,0,Garbage
28,44.073494,0.498115,-0.378876,4.88405,-16.875927,-102.486801,44.995312,0.285705,0.031766,-0.001103,-0.011595,-0.004838,35.784313,0.028741,0.000214,-0.000048,-0.000002,0,27.06452,0.007299,-0.000012,-0,0,0,Garbage
16,27.834093,0.33409,0.875543,-4.851931,-23.644207,114.748077,25.299496,0.080754,-0.021587,-0.009115,0.006456,0.010183,29.939379,0.028826,-0.00013,0.000004,-0.000001,0,33.446678,0.002154,-0.000006,-0,0,-0,Garbage
34,30.512699,0.83063,-1.421184,0.227749,-14.908319,-152.516281,26.674236,0.090857,-0.024189,-0.012988,0.004673,0.019122,31.204645,0.024856,-0.000113,0.000021,-0.000003,0,33.156174,0.003624,-0.000009,-0,0,-0,Garbage
37,29.484781,0.834595,-1.275987,0.51992,102.475891,26.47053,28.806156,0.041468,-0.014614,-0.010135,0.002727,0.008824,32.828773,0.017356,-0.000157,0.000042,-0.000004,0,32.774269,0.004924,-0.000013,-0,0,-0,Garbage
16,27.937494,0.409842,1.667042,-1.72247,-87.617348,129.750061,32.588902,-0.108936,0.0084,-0.004594,0.000322,-0.000353,34.729294,0.008573,-0.000294,0.000062,-0.000003,-0,32.307659,0.006021,-0.000015,-0,0,-0,Garbage
28,31.913763,-0.271031,-0.434715,-1.823618,21.125042,-96.118866,38.721687,-0.340055,0.036364,0.003947,-0.003465,-0.003479,36.731407,0.000984,-0.000515,0.000075,-0.000002,-0.000001,31.763794,0.006893,-0.000018,-0,0,-0,Garbage
37,42.721714,-2.284659,-0.954024,10.751404,-79.84243,-48.846256,46.960991,-0.531422,0.04911,0.014837,-0.009472,-0.010898,38.584801,-0.003284,-0.000766,0.000075,0.000001,-0.000001,31.150669,0.007527,-0.000019,-0,0,-0,Garbage
50,57.458714,-2.28442,-0.312876,-5.849105,130.165756,56.349743,55.760246,-0.53331,0.025547,0.01973,-0.01047,-0.015704,40.005112,-0.003002,-0.000966,0.00006,0.000003,-0.000001,30.476921,0.007925,-0.00002,-0,0,-0,Garbage
65,73.513039,-1.101149,0.024011,-6.315517,81.012657,4.027797,62.614788,-0.307966,-0.027806,0.012574,-0.000101,-0.007346,40.726608,0.001823,-0.001032,0.000031,0.000005,-0,29.751776,0.008098,-0.00002,-0,0,-0,Garbage
95,85.093193,-0.719349,2.209261,12.865685,-299.265533,30.064083,65.048958,0.023059,-0.067891,-0.001146,0.011291,0.008661,40.561058,0.009976,-0.000918,-0.000004,0.000005,0,28.985245,0.008064,-0.000019,-0,0,-0,Garbage
81,81.347687,1.109492,0.787873,-5.389034,240.207626,-66.093079,61.781029,0.290303,-0.057016,-0.012212,0.010384,0.018803,39.444317,0.019423,-0.000633,-0.000036,0.000003,0.000001,28.188232,0.007848,-0.000017,-0,0,0,Garbage
75,63.307907,2.561553,-1.304755,-5.799863,-102.510422,3.204964,53.525936,0.406248,-0.007252,-0.015823,0.000081,0.011074,37.458298,0.027948,-0.000238,-0.000057,0,0.000001,27.372295,0.007479,-0.000015,-0,0,0,Garbage
34,41.604195,1.543642,0.623198,2.91329,22.702112,52.075535,42.79578,0.384453,0.035157,-0.011304,-0.007186,-0.008254,34.814068,0.033787,0.00017,-0.000063,-0.000002,0.000001,26.549372,0.006987,-0.000013,-0,0,0,Garbage
17,24.078512,-0.03184,1.671968,-2.266916,-204.260696,100.306664,24.412426,0.053945,-0.01238,-0.003224,0.004575,0.004007,28.738739,0.008398,-0.000126,0.000009,-0.000002,0.000001,31.716816,0.002707,-0.000009,-0,0,-0,Garbage
24,24.435211,0.546214,-0.182862,-1.900385,43.166939,-87.657043,26.024479,0.018607,-0.006396,-0.001743,-0.000426,0.00979,30.349159,-0.001011,-0.000107,0.000026,-0.000003,0,31.402945,0.003948,-0.000012,-0,0,-0,Garbage
26,24.157322,0.153448,-0.849276,6.011652,54.813408,-108.155373,28.88028,-0.087451,0.008608,-0.00026,-0.004673,0.003826,32.206596,-0.011421,-0.000164,0.000047,-0.000003,0,31.014862,0.005012,-0.000015,-0,0,-0,Garbage
24,26.23225,0.203115,-0.666097,-6.5663,32.217686,183.645447,33.604393,-0.266987,0.028155,0.00096,-0.004835,-0.008262,34.155083,-0.020186,-0.000301,0.000066,-0.000001,-0,30.557566,0.005879,-0.000017,-0,0,-0,Garbage
31,34.092976,-1.027417,1.656507,-5.425095,-59.085674,26.211933,40.197861,-0.447119,0.035068,0.000664,-0.003509,-0.012669,35.970097,-0.024824,-0.000484,0.000077,0.000001,-0.000001,30.036541,0.006537,-0.000019,-0,0,-0,Garbage
61,47.092758,-1.468402,2.238656,8.126678,43.961517,-88.467255,47.587303,-0.519461,0.013179,0.000475,-0.001088,0.002114,37.394005,-0.023682,-0.000649,0.000073,0.000003,-0.000001,29.458052,0.006984,-0.00002,-0,0,-0,Garbage
64,61.916775,-0.409674,0.655732,2.186312,-173.785889,-53.893707,53.704445,-0.430061,-0.026988,0.005672,0.003527,0.016114,38.182941,-0.016447,-0.000726,0.000052,0.000004,-0.000001,28.829056,0.007229,-0.00002,-0,0,-0,Garbage
122,71.679504,-1.16299,-5.839065,-4.861842,211.327438,23.737186,56.277515,-0.214542,-0.047984,0.013814,0.005021,0.004126,38.160843,-0.004283,-0.000666,0.00002,0.000004,-0,28.157507,0.007286,-0.000019,-0,0,-0,Garbage
79,66.746979,-1.784256,-3.194544,3.7809,6.899021,28.645908,53.976624,0.04608,-0.026953,0.012255,-0.000218,-0.01297,37.262741,0.010456,-0.000466,-0.000017,0.000003,0,27.452532,0.007176,-0.000018,-0,0,0,Garbage
52,50.86026,0.114403,2.886415,-1.820735,-74.28492,49.930843,47.292465,0.272397,0.014274,-0.002129,-0.005257,-0.008536,35.556629,0.024903,-0.000169,-0.000048,0,0,26.724249,0.006923,-0.000015,-0,0,0,Garbage
24,34.531116,1.714444,2.464811,-3.310649,-2.671964,21.039713,38.399036,0.402819,0.036024,-0.015092,-0.00336,0.001835,33.229393,0.036452,0.000148,-0.000066,-0.000002,0.000001,25.983437,0.00655,-0.000013,-0,0,0,Garbage
26,24.105995,1.504064,1.04458,8.507781,-9.556803,-183.465851,29.934952,0.412127,0.026193,-0.015761,0.001983,0.002872,30.545963,0.043405,0.000402,-0.000069,-0.000004,0.000001,25.241377,0.006083,-0.00001,-0,0,0,Garbage
